cases.0.case_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.samples.0.tumor_descriptor	cases.0.samples.1.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.1.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.1.sample_id	cases.0.samples.1.sample_type	cases.0.samples.1.submitter_id	cases.0.samples.1.tissue_type	cases.0.samples.1.tumor_descriptor	cases.0.samples.2.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.2.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.2.sample_id	cases.0.samples.2.sample_type	cases.0.samples.2.submitter_id	cases.0.samples.2.tissue_type	cases.0.samples.2.tumor_descriptor	cases.0.submitter_id	data_category	data_type	file_id	file_name	id
54782bd7-79be-4e3c-bf99-844e7bb0e5d7	6b3cfa2d-5fe6-43d6-b032-2938f83cbf21	TCGA-EE-A2MP-06A-11R-A18S-07	bc9f8071-37f7-44bc-8a3c-f48860c7b5dc	Metastatic	TCGA-EE-A2MP-06A	Not Reported																TCGA-EE-A2MP	Transcriptome Profiling	Gene Expression Quantification	0bb98d53-5ad2-439b-9bb8-477da0fa6d51	7ea8c723-ff72-45ea-ac8c-70e96722e2eb.FPKM-UQ.txt.gz	0bb98d53-5ad2-439b-9bb8-477da0fa6d51
28cf244b-77dc-4b31-a65a-9746f15bb07e	1a3eaaf1-b020-4db5-abc0-dfce056649fb	TCGA-D3-A2JL-06A-11R-A18S-07	6aa9d42a-fd58-449f-9b5e-6e0f7f328802	Metastatic	TCGA-D3-A2JL-06A	Not Reported																TCGA-D3-A2JL	Transcriptome Profiling	Gene Expression Quantification	d03f4e53-f40b-45b0-ae84-8b358afa9f88	96e0b14e-615c-48f4-a653-c616c2aa5a48.FPKM-UQ.txt.gz	d03f4e53-f40b-45b0-ae84-8b358afa9f88
1cad4b22-ec8b-4e34-bfef-5464d185923a	789b2b10-3286-44ba-af24-a8f176a51ad8	TCGA-D9-A4Z3-01A-11R-A266-07	1ea2980f-8d39-43d1-bb72-126f25825f5c	Primary Tumor	TCGA-D9-A4Z3-01A	Not Reported																TCGA-D9-A4Z3	Transcriptome Profiling	Gene Expression Quantification	7e70269d-dc6b-4b07-aa35-06d639058dd7	8ca7bfb1-304a-4b4f-8911-ce77f808e7dc.FPKM-UQ.txt.gz	7e70269d-dc6b-4b07-aa35-06d639058dd7
b1739cb5-09bc-414a-8f05-c66d2cb9868d	ecef38b8-540b-4b38-b0e5-46479bc30eb6	TCGA-FS-A1ZC-06A-11R-A18T-07	1c388ca4-2e3e-429d-844e-52d6df03f240	Metastatic	TCGA-FS-A1ZC-06A	Not Reported																TCGA-FS-A1ZC	Transcriptome Profiling	Gene Expression Quantification	aafd4af2-fb02-422e-af23-08b6160cea42	7204b2f7-827b-4fcf-90a3-b11aca69a97a.FPKM-UQ.txt.gz	aafd4af2-fb02-422e-af23-08b6160cea42
7b92fcd4-f9be-4b97-94a2-b2e8348aeaba	a4f282c0-b938-44b1-a34d-bd7e2ece4dc5	TCGA-DA-A1I8-06A-11R-A18T-07	53f3fc7c-3b45-4516-9749-776e039318aa	Metastatic	TCGA-DA-A1I8-06A	Not Reported																TCGA-DA-A1I8	Transcriptome Profiling	Gene Expression Quantification	007a1531-7d73-4b04-b042-7a6efb56420e	488667c2-ceb1-4be2-9d9b-ae9f50caf1d3.FPKM-UQ.txt.gz	007a1531-7d73-4b04-b042-7a6efb56420e
a6c0def6-7649-485a-a679-50dafb5eade5	fe4a54d5-3270-4b53-a813-159b68764037	TCGA-MI-A75C-01A-11R-A32O-07	db785f76-45d8-49b5-af40-57b01eebcc1b	Primary Tumor	TCGA-MI-A75C-01A	Not Reported																TCGA-MI-A75C	Transcriptome Profiling	Gene Expression Quantification	cbba62e3-704d-45d0-9e37-f21666eb1ef6	8914d6fa-ab6e-4d82-953a-fa38d396c051.FPKM-UQ.txt.gz	cbba62e3-704d-45d0-9e37-f21666eb1ef6
58f0ae89-e277-4dff-bb73-777cdf602dc7	0d53cf3e-63d6-465b-b1b6-763b9a29dc64	TCGA-EE-A2M6-06A-12R-A18S-07	7381fb99-0c06-416b-a503-f2570172b894	Metastatic	TCGA-EE-A2M6-06A	Not Reported																TCGA-EE-A2M6	Transcriptome Profiling	Gene Expression Quantification	cfe8d39f-a5b9-4cb5-9e13-989ecbeee75e	5b4d43aa-174c-46ec-945e-f8da20c1cd70.FPKM-UQ.txt.gz	cfe8d39f-a5b9-4cb5-9e13-989ecbeee75e
6fe664cc-e66b-4abf-a7d2-08bb4ce8eba3	b045331f-5cb5-4be4-896f-e4c60d5aad8f	TCGA-EB-A3XD-01A-22R-A239-07	8f179cf8-7f97-4373-be12-9da06b1e3af1	Primary Tumor	TCGA-EB-A3XD-01A	Not Reported																TCGA-EB-A3XD	Transcriptome Profiling	Gene Expression Quantification	a2efd2df-6668-4f8c-b331-b5da1c774342	5a067a75-9a3d-4b31-812f-c041620867d7.FPKM-UQ.txt.gz	a2efd2df-6668-4f8c-b331-b5da1c774342
b0952fd6-62ee-44ef-9a2a-e5262ed4721a	c30c0452-81d2-453d-91e2-2be1a07d02c7	TCGA-QA-A7B7-01A-11R-A32O-07	82d635ac-27d1-4aad-bc9c-d52885345163	Primary Tumor	TCGA-QA-A7B7-01A	Not Reported																TCGA-QA-A7B7	Transcriptome Profiling	Gene Expression Quantification	e45c3a8e-5e6c-4d1a-a33e-556e47f0d43a	141008f6-24cb-4004-a96b-e4aaea71d75d.FPKM-UQ.txt.gz	e45c3a8e-5e6c-4d1a-a33e-556e47f0d43a
01cb0004-fc1e-4da5-9d27-f458f8d711ee	0fce8c31-15af-4558-9c50-341d447ff5d5	TCGA-EE-A29V-06A-12R-A18S-07	08cd5f21-f1f6-4ffb-8587-2e13f6ded157	Metastatic	TCGA-EE-A29V-06A	Not Reported																TCGA-EE-A29V	Transcriptome Profiling	Gene Expression Quantification	80340919-783f-4e6a-bb0a-4c687203407f	35d4706b-4263-4717-86f1-b11caac5d152.FPKM-UQ.txt.gz	80340919-783f-4e6a-bb0a-4c687203407f
3e39c93e-ccae-48d5-9b27-62dae0e75c07	03bceee5-96ca-49f6-af6b-ce54eea549c0	TCGA-BF-AAP7-01A-11R-A40A-07	efdd50e9-d9a8-4a64-86f6-1363dcc45694	Primary Tumor	TCGA-BF-AAP7-01A	Not Reported																TCGA-BF-AAP7	Transcriptome Profiling	Gene Expression Quantification	bf2df4d5-59ba-4556-a386-5d27691186b6	28974514-8de7-4fee-a55a-25a66fcbd1a8.FPKM-UQ.txt.gz	bf2df4d5-59ba-4556-a386-5d27691186b6
b85b14d7-3b5a-4800-af12-622ec03b9fe5	5df3d0b7-2531-4e68-b076-8780763dd6cc	TCGA-ER-A19T-01A-11R-A18T-07	11e2f891-251a-4813-aa90-e944f350c54d	Primary Tumor	TCGA-ER-A19T-01A	Not Reported																TCGA-ER-A19T	Transcriptome Profiling	Gene Expression Quantification	ecc81c8c-dbf0-4007-b2b7-28d5bb748673	dffdfddf-6269-4ffc-a17a-35f301a5b06d.FPKM-UQ.txt.gz	ecc81c8c-dbf0-4007-b2b7-28d5bb748673
d6283ab0-9019-4ad2-93aa-2e6b39cd9641	315e9fee-404c-4f59-829b-d769e965c87e	TCGA-EE-A3J5-06A-11R-A20F-07	5f915d13-4c74-43a6-bcdd-d0b1596e817f	Metastatic	TCGA-EE-A3J5-06A	Not Reported																TCGA-EE-A3J5	Transcriptome Profiling	Gene Expression Quantification	88b6e172-1517-4729-8f34-83ae554844fb	5acb5589-fba6-4570-ad43-2cc7a26b2336.FPKM-UQ.txt.gz	88b6e172-1517-4729-8f34-83ae554844fb
635aad0b-9c47-4564-821f-c00ddb280d53	be1c653d-1f9a-41fd-b53c-024216355721	TCGA-DD-AACF-01A-11R-A41C-07	0a4ceca6-6ac5-416e-bdb9-4ef957f5f9ee	Primary Tumor	TCGA-DD-AACF-01A	Not Reported																TCGA-DD-AACF	Transcriptome Profiling	Gene Expression Quantification	a7edafbf-c9bd-40c6-bfab-fbab0319357b	502ddeb2-8a23-44ee-924e-c43a20c506e6.FPKM-UQ.txt.gz	a7edafbf-c9bd-40c6-bfab-fbab0319357b
3dd7c93d-8194-44ee-8014-10dd81ef6441	db848332-4ee8-4f22-b6c9-b2634bd35918	TCGA-FV-A3R3-01A-11R-A22L-07	8abda02f-aedf-4599-9407-e253207d5d4c	Primary Tumor	TCGA-FV-A3R3-01A	Not Reported																TCGA-FV-A3R3	Transcriptome Profiling	Gene Expression Quantification	0ad298b0-e39f-482a-a796-2015b792954a	72c0e655-1d4d-4a79-9ece-b21b93094712.FPKM-UQ.txt.gz	0ad298b0-e39f-482a-a796-2015b792954a
11463605-7086-48f4-b9bd-027715071880	261b4ef8-1e68-4179-826b-8c4122502df4	TCGA-GF-A6C8-06A-12R-A311-07	dbbd9b87-184d-4a38-b274-518e3fffb533	Metastatic	TCGA-GF-A6C8-06A	Not Reported																TCGA-GF-A6C8	Transcriptome Profiling	Gene Expression Quantification	eff3fe0c-0d1a-4375-8f8a-8c284ce26236	76bf832d-567d-4d00-a080-7b380be96a89.FPKM-UQ.txt.gz	eff3fe0c-0d1a-4375-8f8a-8c284ce26236
b5465221-78fe-40a8-abec-bed600602dd4	b1ad5501-06e7-48c7-9fa9-f76527ae39f1	TCGA-G3-A3CI-01A-11R-A213-07	2c1ac52f-293b-4cc1-9c90-2870cc4b14e1	Primary Tumor	TCGA-G3-A3CI-01A	Not Reported																TCGA-G3-A3CI	Transcriptome Profiling	Gene Expression Quantification	a0e2b269-fd7d-41df-bbef-b7d054340452	3243c347-c219-487f-87fa-ec4046feee81.FPKM-UQ.txt.gz	a0e2b269-fd7d-41df-bbef-b7d054340452
520a709a-87f6-4f3d-b2a2-9192e3b65c5b	d3041275-6a41-4974-a082-9b261b65c81f	TCGA-DD-A1EC-11A-11R-A131-07	d41b3e1e-885e-4e68-b6e7-d2ce582e9c2b	Solid Tissue Normal	TCGA-DD-A1EC-11A	Not Reported																TCGA-DD-A1EC	Transcriptome Profiling	Gene Expression Quantification	d1fd2ecb-0d67-4a9d-a2eb-e6d5b8d2416c	160aee04-df36-4e94-90c5-b01b2991ba48.FPKM-UQ.txt.gz	d1fd2ecb-0d67-4a9d-a2eb-e6d5b8d2416c
1d880aea-9efe-4a43-8a6a-6a81801da9e0	d3582fe8-0633-449d-969d-8e0e4c06bfd8	TCGA-DD-AADJ-01A-11R-A41C-07	5733ea09-3aae-4aea-9828-00104bea3be1	Primary Tumor	TCGA-DD-AADJ-01A	Not Reported																TCGA-DD-AADJ	Transcriptome Profiling	Gene Expression Quantification	b5f8d96b-63d0-4a37-9188-dd51bdee9358	40f1025b-3f94-4ee2-bfdc-a61d810e5d67.FPKM-UQ.txt.gz	b5f8d96b-63d0-4a37-9188-dd51bdee9358
6993bc23-cd58-4761-bb77-3a3dcc2f7a1b	a835c374-32b1-491b-811e-e3a0c5012818	TCGA-DA-A1I1-06A-12R-A18U-07	75b7799b-4aa0-475c-b92a-e7a1c9419645	Metastatic	TCGA-DA-A1I1-06A	Not Reported																TCGA-DA-A1I1	Transcriptome Profiling	Gene Expression Quantification	7d2b3188-1bcf-4521-bf79-467f4a786b8c	10e0082e-b252-4372-983d-5d75c29c7ced.FPKM-UQ.txt.gz	7d2b3188-1bcf-4521-bf79-467f4a786b8c
638eb185-fe03-4632-a969-9655e3339b2e	c4e94980-3db3-4190-92cf-b2c562c664de	TCGA-GN-A8LL-06A-21R-A37K-07	800acecf-7f49-4a21-a658-a7ac1e8ad19b	Metastatic	TCGA-GN-A8LL-06A	Not Reported																TCGA-GN-A8LL	Transcriptome Profiling	Gene Expression Quantification	e63a74ff-3eb7-43ac-9bc2-bcd2605122fd	0a3f430a-7e5e-4e68-92cc-f767da7e361c.FPKM-UQ.txt.gz	e63a74ff-3eb7-43ac-9bc2-bcd2605122fd
fdbbdbf8-cf2e-4550-9727-b023aed9b8d9	fab24bb5-a75b-4840-bcc3-713a0359d797	TCGA-D9-A4Z2-01A-11R-A24X-07	2eea0538-e9ef-4ce7-b88e-17a8d4dfb2d6	Primary Tumor	TCGA-D9-A4Z2-01A	Not Reported																TCGA-D9-A4Z2	Transcriptome Profiling	Gene Expression Quantification	da81f692-5ec1-4c09-88ee-ebe474ad9096	1c9740fc-2a6a-4905-bdc0-f6d2b7be6329.FPKM-UQ.txt.gz	da81f692-5ec1-4c09-88ee-ebe474ad9096
2316bc62-974a-4dfd-8ee2-9e4a08660a45	8b886e63-05aa-461c-ae8a-2f82271f3bf6	TCGA-D3-A51F-06A-11R-A266-07	a188fc8b-7f73-4bb4-8cda-cf43fd63dca0	Metastatic	TCGA-D3-A51F-06A	Not Reported																TCGA-D3-A51F	Transcriptome Profiling	Gene Expression Quantification	f3b28648-e5b6-4d12-a4ff-e4c5d103697d	887fe099-7921-4d06-a18f-466309513e66.FPKM-UQ.txt.gz	f3b28648-e5b6-4d12-a4ff-e4c5d103697d
5c9a21a3-d471-401a-9568-59dc84245d28	091c332c-1596-4db6-88e7-e40ef85f15dd	TCGA-BC-4072-01B-11R-A155-07	b390716a-8160-464f-9a7f-a9d7e3ce99b4	Primary Tumor	TCGA-BC-4072-01B	Not Reported																TCGA-BC-4072	Transcriptome Profiling	Gene Expression Quantification	b016a6c8-430c-4bcb-9591-8d26acefd324	88ba4c2a-c8a2-4220-aa15-141900ff55ca.FPKM-UQ.txt.gz	b016a6c8-430c-4bcb-9591-8d26acefd324
d32a4219-4cca-470f-b6b3-11447d9f5e0b	55ef7beb-1c9f-47e4-805a-900b935a5d8c	TCGA-ER-A2NF-06A-11R-A18T-07	20ecf8d6-2ca9-4c8a-b6ce-8b2a3ba51ae3	Metastatic	TCGA-ER-A2NF-06A	Not Reported																TCGA-ER-A2NF	Transcriptome Profiling	Gene Expression Quantification	0203be3a-6a06-4289-8750-5061afc0c5fa	d93a2fac-ff6a-4c2a-8c8c-bc25b6e2b3c3.FPKM-UQ.txt.gz	0203be3a-6a06-4289-8750-5061afc0c5fa
ce727e9e-325d-41d8-bfaf-0051418b9bef	daf9b208-dd9e-4281-89f6-ea9d7d0eda7e	TCGA-RP-A694-06A-11R-A311-07	3dcfb84e-da30-4560-b52b-152f0ed8b7ef	Metastatic	TCGA-RP-A694-06A	Not Reported																TCGA-RP-A694	Transcriptome Profiling	Gene Expression Quantification	9ba93903-67ae-4d9c-bf22-4c85b98bbdc7	f7246d38-3195-41e8-b31f-c7e8efbd16ee.FPKM-UQ.txt.gz	9ba93903-67ae-4d9c-bf22-4c85b98bbdc7
9c0240d6-8b75-41ae-8fe8-269831fd1e41	478d662b-3ca6-48ba-85ce-efd70fa86f92	TCGA-EE-A2GL-06A-11R-A18S-07	83f87c0e-b9a1-4ca4-b0e8-dedbd02f23d8	Metastatic	TCGA-EE-A2GL-06A	Not Reported																TCGA-EE-A2GL	Transcriptome Profiling	Gene Expression Quantification	f49564d1-8ce3-4b91-81fe-ad40144fd386	85df63ca-61a0-4562-9799-ec2868d89e1b.FPKM-UQ.txt.gz	f49564d1-8ce3-4b91-81fe-ad40144fd386
39e147c9-2acb-4ba8-a991-e43e1719b2d8	676d126f-b0c7-4c79-b4b6-852207b31437	TCGA-WX-AA47-01A-11R-A39D-07	45f1a40f-b2c2-45a2-aec8-954945857c31	Primary Tumor	TCGA-WX-AA47-01A	Not Reported																TCGA-WX-AA47	Transcriptome Profiling	Gene Expression Quantification	d1c3351e-a1e3-49ee-836d-5dfb5a9fce3f	004c60cf-c08e-49df-b4ce-baca41e11250.FPKM-UQ.txt.gz	d1c3351e-a1e3-49ee-836d-5dfb5a9fce3f
0b1f4f52-12ec-44ab-8283-a502bdf48c3a	fa7aa15e-c39b-47ad-b80b-b24c4532b20e	TCGA-D9-A149-06A-11R-A18S-07	864bd245-ba85-4d30-b44a-6ff29eca10ff	Metastatic	TCGA-D9-A149-06A	Not Reported																TCGA-D9-A149	Transcriptome Profiling	Gene Expression Quantification	52e8d9fd-67c4-47ca-bb3a-555424c2552f	f335c8a3-b46f-4501-84fb-a8d5c681221d.FPKM-UQ.txt.gz	52e8d9fd-67c4-47ca-bb3a-555424c2552f
91a0c8cd-4f23-4569-8e5c-e5442f7af530	da85d30e-2db7-45eb-8a28-6416c0e07b1f	TCGA-4R-AA8I-01A-11R-A38B-07	d01bd9b6-1f1e-48de-a8e4-caa975d31f03	Primary Tumor	TCGA-4R-AA8I-01A	Not Reported																TCGA-4R-AA8I	Transcriptome Profiling	Gene Expression Quantification	5c8d845a-8635-4652-8d6b-881e383e9448	e261f18a-3cd5-48a7-ba5e-dadba5a99673.FPKM-UQ.txt.gz	5c8d845a-8635-4652-8d6b-881e383e9448
de302b98-250d-42fe-9945-11e1b2bbd3c6	58067780-a21b-4eeb-b061-caef50ea0650	TCGA-BD-A3EP-11A-12R-A22L-07	708114ce-2aa0-48f9-a23f-780add9da784	Solid Tissue Normal	TCGA-BD-A3EP-11A	Not Reported																TCGA-BD-A3EP	Transcriptome Profiling	Gene Expression Quantification	486d31a0-08b8-4617-b797-10120ab676ff	323f9334-d360-4bb5-925c-8750bd1b20d2.FPKM-UQ.txt.gz	486d31a0-08b8-4617-b797-10120ab676ff
0f1fb775-c4a2-4a1e-8b09-f935233cdaee	08997d9f-db88-4f45-9d76-772cb9acc75d	TCGA-EE-A3AD-06A-11R-A18S-07	e7941552-18d8-4ae4-a9bf-5530a046cbbf	Metastatic	TCGA-EE-A3AD-06A	Not Reported																TCGA-EE-A3AD	Transcriptome Profiling	Gene Expression Quantification	a2d330b2-b8fc-46b3-a742-7cfed6da697e	277c1b56-fe35-4690-8efd-1e8c6cd04370.FPKM-UQ.txt.gz	a2d330b2-b8fc-46b3-a742-7cfed6da697e
357c1c08-f368-4cae-8f20-9be241b30479	b532e040-8d89-458b-a13c-3da835918813	TCGA-DD-A3A2-01A-11R-A213-07	8deaa382-46df-4f30-b6ee-c2cacf762eb3	Primary Tumor	TCGA-DD-A3A2-01A	Not Reported																TCGA-DD-A3A2	Transcriptome Profiling	Gene Expression Quantification	f4f52f88-7ff9-4120-a0cc-4226247a9d64	7ea84e4b-065b-46ba-85cd-7cf945ae6ba7.FPKM-UQ.txt.gz	f4f52f88-7ff9-4120-a0cc-4226247a9d64
64690c6f-80cf-4a87-932c-7d7b3d0fbf6f	f473687f-b6b0-41cd-95a9-d5051299507c	TCGA-XV-A9W5-01A-11R-A38C-07	308c4f12-7c32-4d65-83a0-a79bc4804de2	Primary Tumor	TCGA-XV-A9W5-01A	Not Reported																TCGA-XV-A9W5	Transcriptome Profiling	Gene Expression Quantification	ddeda44a-c968-4e40-8bbd-56f2952a2b38	c63c9fcf-4acc-4c1b-915b-945cfe75e228.FPKM-UQ.txt.gz	ddeda44a-c968-4e40-8bbd-56f2952a2b38
0ff6364a-e6f4-47ca-a7e7-14705bf0a8df	24f42719-6ad5-48fb-b27d-5812c3447b46	TCGA-DD-A1ED-01A-11R-A155-07	1cf84c3e-e7e2-43a6-b9af-e0042312f02f	Primary Tumor	TCGA-DD-A1ED-01A	Not Reported																TCGA-DD-A1ED	Transcriptome Profiling	Gene Expression Quantification	fed9e456-a1c1-433c-a5e1-c15799787983	014b9b85-3128-416b-93d4-7ace3b676d4e.FPKM-UQ.txt.gz	fed9e456-a1c1-433c-a5e1-c15799787983
39baf24a-4032-4c23-b3fe-2c50df1881f6	affaf79d-f5a4-45a3-9cbf-181c473a8b2a	TCGA-BC-A10W-01A-11R-A131-07	18fd84d2-dda5-4916-b42b-5ee6ac00496f	Primary Tumor	TCGA-BC-A10W-01A	Not Reported																TCGA-BC-A10W	Transcriptome Profiling	Gene Expression Quantification	08cdd02e-2b26-4afb-91cc-bd9b8a45afd6	f27747c6-ceb3-4849-a30a-9eb6229a5576.FPKM-UQ.txt.gz	08cdd02e-2b26-4afb-91cc-bd9b8a45afd6
f5de6712-4de4-43de-8eb5-ec2a798c8438	811d94b6-2802-44ff-915f-7344886d93bb	TCGA-RC-A7S9-01A-11R-A33R-07	d70c86b2-d403-4cb3-a381-076819b5b414	Primary Tumor	TCGA-RC-A7S9-01A	Not Reported																TCGA-RC-A7S9	Transcriptome Profiling	Gene Expression Quantification	cc43f691-6dc4-495b-bedd-b0a230598b6d	2e066bba-1516-426e-be6d-d684a167dda4.FPKM-UQ.txt.gz	cc43f691-6dc4-495b-bedd-b0a230598b6d
7a6162a4-1166-4310-84cd-ffc2b06f124c	4aced91c-f8c4-4eb7-8911-4924c1ffcd99	TCGA-5C-AAPD-01A-21R-A39D-07	6f980585-e803-448a-9492-951c782e36cd	Primary Tumor	TCGA-5C-AAPD-01A	Not Reported																TCGA-5C-AAPD	Transcriptome Profiling	Gene Expression Quantification	b6d0b04d-89f0-4450-b843-3b805660a7d8	091e483b-d050-4b2e-b1eb-7a9076c0e6bb.FPKM-UQ.txt.gz	b6d0b04d-89f0-4450-b843-3b805660a7d8
ceb45393-54ee-4801-8c6f-c0aa66e37e60	fb71ca5f-3349-488f-95e9-772028da98c1	TCGA-YD-A9TA-06A-11R-A39D-07	027065bf-61ad-47e1-a0ac-73db6e62c647	Metastatic	TCGA-YD-A9TA-06A	Not Reported																TCGA-YD-A9TA	Transcriptome Profiling	Gene Expression Quantification	90192d17-18fe-4aa7-8dfb-3e73d1fd3362	606312ce-9729-4adf-90f9-7fb2febf4dae.FPKM-UQ.txt.gz	90192d17-18fe-4aa7-8dfb-3e73d1fd3362
727a7579-bd82-4141-973f-794424f4d111	2f479383-aae6-4537-8230-d095722078be	TCGA-BF-AAP4-01A-11R-A40A-07	0b9b0714-dc82-4516-9112-d233b42e0f2b	Primary Tumor	TCGA-BF-AAP4-01A	Not Reported																TCGA-BF-AAP4	Transcriptome Profiling	Gene Expression Quantification	793ec274-8db0-4fa9-bfc1-ead95c2d6e53	bc862e6a-be57-44a6-8429-9f8948b0a91d.FPKM-UQ.txt.gz	793ec274-8db0-4fa9-bfc1-ead95c2d6e53
6312d5b5-68ad-4d4f-a0a9-03d895ae30f9	6b62b19f-8a09-4042-83e9-f86399aac7d1	TCGA-DD-AAD5-01A-11R-A41C-07	3a5f387a-a6c4-479f-a172-ee734fbbb365	Primary Tumor	TCGA-DD-AAD5-01A	Not Reported																TCGA-DD-AAD5	Transcriptome Profiling	Gene Expression Quantification	0ab90af6-b517-46c4-a27a-5a85e33a0e79	24f7d5af-66a8-4e25-9428-352aa3fbc8f7.FPKM-UQ.txt.gz	0ab90af6-b517-46c4-a27a-5a85e33a0e79
64d46463-8039-41d1-9bbb-0ca0504356c2	f97b34e3-6933-4ab5-8e7a-2f4ea4da27ff	TCGA-FS-A4FB-06A-11R-A266-07	8ea3c94a-1c48-4358-88cb-6928cbb5b385	Metastatic	TCGA-FS-A4FB-06A	Not Reported																TCGA-FS-A4FB	Transcriptome Profiling	Gene Expression Quantification	2d30a528-589c-464f-a2a0-120aa19c2521	d7aa7724-8435-4b08-b4b2-ea0eb86ea184.FPKM-UQ.txt.gz	2d30a528-589c-464f-a2a0-120aa19c2521
69d6881b-9e9a-407b-8b02-bad5fc2455bf	41e90e6f-0afe-433e-a13d-cc5fc758c55b	TCGA-DD-A3A8-01A-11R-A22L-07	93d007f8-84d9-427d-a1e9-54919605f7b3	Primary Tumor	TCGA-DD-A3A8-01A	Not Reported																TCGA-DD-A3A8	Transcriptome Profiling	Gene Expression Quantification	470f0c46-ec73-429f-8073-92d6d060c3f7	dcf14f46-a61a-44b9-8e88-b042c8e4ec64.FPKM-UQ.txt.gz	470f0c46-ec73-429f-8073-92d6d060c3f7
60fcd491-0170-46c0-ab14-d71f88267a14	859c895b-14f8-4155-9b35-bf6e7abb2c5d	TCGA-5C-A9VH-01A-11R-A37K-07	4fd4d1c8-64f9-4463-970e-6b5409e36807	Primary Tumor	TCGA-5C-A9VH-01A	Not Reported																TCGA-5C-A9VH	Transcriptome Profiling	Gene Expression Quantification	666af427-1c5c-4bde-bd49-5f9894ae48e0	d7a9f4a9-6998-45dc-9bc4-06f3f7110429.FPKM-UQ.txt.gz	666af427-1c5c-4bde-bd49-5f9894ae48e0
d781260c-f969-456e-bf16-044dc5b181a4	a696be4d-8576-43a3-8137-30778dff9b89	TCGA-FR-A8YC-06A-11R-A37K-07	5f1a795a-5986-4ac7-b441-4bbacb45a099	Metastatic	TCGA-FR-A8YC-06A	Not Reported																TCGA-FR-A8YC	Transcriptome Profiling	Gene Expression Quantification	55e67d1c-e932-44e2-a14a-024a15eaac32	5bf035c5-0694-4c79-80ce-bb51517c175b.FPKM-UQ.txt.gz	55e67d1c-e932-44e2-a14a-024a15eaac32
909335d0-bb4b-4ea3-869a-93e4d91c2154	7cecef67-73bf-4003-821c-e42ce6adfab7	TCGA-GN-A4U3-06A-11R-A32P-07	fc4872fe-e3cf-4f87-be76-b18d3236a9b8	Metastatic	TCGA-GN-A4U3-06A	Not Reported																TCGA-GN-A4U3	Transcriptome Profiling	Gene Expression Quantification	b010f5f5-cd73-4536-b890-60d6c4ec2dba	15b87438-308c-491e-ac85-6fb75a470182.FPKM-UQ.txt.gz	b010f5f5-cd73-4536-b890-60d6c4ec2dba
33d7cccb-6349-4337-8c5b-6e3e8b3c7af1	eea5dc11-94fe-4ebf-b352-f70c2d358236	TCGA-D3-A2JA-06A-11R-A18T-07	db560b84-6341-4671-8520-d5a7afe719d4	Metastatic	TCGA-D3-A2JA-06A	Not Reported																TCGA-D3-A2JA	Transcriptome Profiling	Gene Expression Quantification	5772f3fb-96f8-4376-9d12-28fd7c053ffd	a921527a-8c50-4c20-b391-0e872fc06574.FPKM-UQ.txt.gz	5772f3fb-96f8-4376-9d12-28fd7c053ffd
26293554-04d3-4fc9-b12e-6a199278ed11	58d8d333-2db3-414a-b8c6-22e28d79403b	TCGA-EE-A29X-06A-11R-A18T-07	734c1580-cb2f-40a7-9c31-ee9b9366ef54	Metastatic	TCGA-EE-A29X-06A	Not Reported																TCGA-EE-A29X	Transcriptome Profiling	Gene Expression Quantification	7f5ca744-1400-40f3-8acd-596e285d7a1d	c242255b-b368-4f60-9c67-00365f202461.FPKM-UQ.txt.gz	7f5ca744-1400-40f3-8acd-596e285d7a1d
83d05b9a-f409-4169-bef9-e772d2cfbfaf	24e9d763-4fc9-4806-90f7-6aeda279bc8f	TCGA-EE-A29E-06A-11R-A18T-07	addbe524-382b-48ca-b4a0-962fab71e0d0	Metastatic	TCGA-EE-A29E-06A	Not Reported																TCGA-EE-A29E	Transcriptome Profiling	Gene Expression Quantification	f5192d68-3adf-45e7-b5cc-1ff73950852d	7c2ce96b-9ada-43b5-a522-91e307379f79.FPKM-UQ.txt.gz	f5192d68-3adf-45e7-b5cc-1ff73950852d
870c86e7-d6e1-4f9d-bb0b-bd1c66d6bcde	ea6f7f61-d66c-47c9-a67a-e0d65af36815	TCGA-DD-A73F-01A-11R-A32O-07	a15cf382-8456-4096-96a6-f211dea6ba78	Primary Tumor	TCGA-DD-A73F-01A	Not Reported																TCGA-DD-A73F	Transcriptome Profiling	Gene Expression Quantification	db91fea4-290f-4b73-845c-a2cfe485fafc	daed1854-66ca-4029-b8a6-c5c73a4b78bf.FPKM-UQ.txt.gz	db91fea4-290f-4b73-845c-a2cfe485fafc
